fecha,temp,hum,presion,dir,vel,nub,situacion
2019-07-26 03:00:00,5.9,90.0,1025.6,E,13.0,8,Cubierto
2019-07-26 04:00:00,6.0,89.0,1025.0,E,14.8,8,Cubierto
2019-07-26 05:00:00,7.1,87.5,1023.85,,14.8,,
2019-07-26 06:00:00,8.2,86.0,1022.7,SE,14.8,8,Cubierto
2019-07-26 07:00:00,8.4,84.0,1022.2,SE,14.8,8,Cubierto
2019-07-26 08:00:00,8.1,90.0,1021.6,SE,13.0,8,Cubierto
2019-07-26 09:00:00,8.0,91.0,1021.2,SE,14.8,8,Cubierto
2019-07-26 10:00:00,8.6,90.0,1021.2,S,14.8,8,Cubierto
2019-07-26 11:00:00,8.4,91.0,1021.4,S,13.0,8,Cubierto
2019-07-26 12:00:00,8.4,92.0,1021.7,S,18.5,8,"Cubierto, neblina"
2019-07-26 13:00:00,8.8,91.0,1021.7,S,22.3,8,"Cubierto, neblina"
2019-07-26 14:00:00,10.0,86.0,1021.6,S,20.5,8,"Cubierto, neblina"
2019-07-26 15:00:00,11.4,81.0,1021.2,S,20.5,8,Cubierto
2019-07-26 16:00:00,11.7,81.0,1020.5,,20.5,,
2019-07-26 17:00:00,12.0,81.0,1019.8,S,20.5,6,Nuboso
2019-07-26 18:00:00,13.0,76.0,1019.4,S,20.5,6,Nuboso
2019-07-26 19:00:00,12.0,84.0,1019.8,S,18.4,8,"Cubierto, neblina"
2019-07-26 20:00:00,12.4,76.0,1019.9,S,14.8,5,Nuboso
2019-07-26 21:00:00,11.9,78.0,1020.8,S,11.1,5,Nuboso
2019-07-26 22:00:00,11.4,80.0,1021.5,S,7.6,5,Nuboso
2019-07-26 23:00:00,8.3,90.0,1022.2,SW,5.4,3,Nubes dispersas
2019-07-27 00:00:00,5.2,93.0,1023.1,SW,3.6,2,Algunas nubes
2019-07-27 01:00:00,5.9,87.0,1023.4,S,11.2,2,Algunas nubes
2019-07-27 02:00:00,3.3,93.0,1023.6,SW,3.6,0,Despejado
2019-07-27 03:00:00,1.3,97.0,1024.2,SW,5.4,0,Despejado
2019-07-27 04:00:00,4.0,83.0,1024.6,SW,14.8,0,Despejado
2019-07-27 05:00:00,3.0,83.0,1024.9,SW,9.4,0,Despejado
2019-07-27 06:00:00,4.4,75.0,1024.7,W,13.0,0,Despejado
2019-07-27 07:00:00,4.0,75.0,1025.0,SW,22.3,0,Despejado
2019-07-27 08:00:00,4.8,95.0,1025.4,S,16.6,0,"Despejado, neblina"
2019-07-27 09:00:00,4.5,96.0,1026.0,S,14.8,0,"Despejado, neblina"
2019-07-27 10:00:00,5.5,96.0,1026.6,S,20.5,5,Nuboso
2019-07-27 11:00:00,5.5,95.0,1026.9,S,25.9,3,Nubes dispersas
2019-07-27 12:00:00,5.6,93.0,1028.1,S,11.1,2,Algunas nubes
2019-07-27 13:00:00,7.1,91.0,1028.5,S,24.1,3,Nubes dispersas
2019-07-27 14:00:00,9.3,75.0,1029.1,S,24.1,0,Despejado
2019-07-27 15:00:00,11.1,60.0,1029.1,SE,16.6,0,Despejado
2019-07-27 16:00:00,12.3,47.0,1028.5,S,13.0,1,Algunas nubes
2019-07-27 17:00:00,13.2,44.0,1027.9,SE,9.4,1,Algunas nubes
2019-07-27 18:00:00,13.5,46.0,1027.3,SE,11.2,1,Algunas nubes
2019-07-27 19:00:00,14.0,42.0,1027.5,NE,9.4,1,Algunas nubes
2019-07-27 20:00:00,13.2,41.0,1027.7,E,9.4,2,Algunas nubes
2019-07-27 21:00:00,10.6,51.0,1028.1,E,9.4,2,Algunas nubes
2019-07-27 22:00:00,6.2,71.0,1028.6,E,7.6,2,Algunas nubes
2019-07-27 23:00:00,3.0,83.0,1028.6,E,11.2,0,Despejado
2019-07-28 00:00:00,2.8,75.0,1028.8,E,11.2,0,Despejado
2019-07-28 01:00:00,3.0,83.0,1028.7,E,7.6,0,Despejado
2019-07-28 02:00:00,2.6,86.0,1028.7,E,11.2,0,Despejado
2019-07-28 03:00:00,1.8,92.0,1029.0,E,11.2,0,Despejado
2019-07-28 04:00:00,2.0,92.0,1029.2,E,5.4,0,Despejado
2019-07-28 05:00:00,1.6,92.0,1028.4,E,13.0,0,Despejado
2019-07-28 06:00:00,2.6,96.0,1028.0,E,9.4,3,Nubes dispersas
2019-07-28 07:00:00,4.2,96.0,1027.1,E,14.8,9,Niebla
2019-07-28 08:00:00,3.2,100.0,1026.7,NE,13.0,9,Niebla
2019-07-28 09:00:00,2.6,100.0,1026.7,E,13.0,9,Niebla
2019-07-28 10:00:00,2.4,100.0,1026.9,NE,9.4,9,Niebla
2019-07-28 11:00:00,2.6,100.0,1027.3,NE,9.4,9,Niebla
2019-07-28 12:00:00,4.1,98.0,1027.4,NE,7.4,9,niebla
2019-07-28 13:00:00,5.7,100.0,1027.3,NE,14.8,8,"Cubierto, niebla"
2019-07-28 14:00:00,5.7,98.0,1027.3,N,24.1,8,"Cubierto, niebla o niebla helada"
2019-07-28 15:00:00,6.2,95.0,1027.0,N,24.1,8,"Cubierto, neblina"
2019-07-28 16:00:00,6.8,95.0,1025.8,N,18.4,8,"Cubierto, neblina"
2019-07-28 17:00:00,8.5,87.0,1024.2,N,18.4,7,"Nuboso, neblina"
2019-07-28 18:00:00,9.8,83.0,1023.2,N,16.6,7,"Nuboso, neblina"
2019-07-28 19:00:00,11.4,77.0,1022.4,N,18.4,7,"Nuboso, neblina"
2019-07-28 20:00:00,11.8,75.0,1021.8,N,18.4,6,Nuboso
2019-07-28 21:00:00,10.7,81.0,1021.6,N,18.4,5,Nuboso
2019-07-28 22:00:00,8.2,90.0,1021.9,NE,13.0,5,Nuboso
2019-07-28 23:00:00,7.9,92.0,1021.6,NE,18.4,5,Nuboso
2019-07-29 00:00:00,6.8,93.0,1021.4,NE,18.4,2,Algunas nubes
2019-07-29 01:00:00,5.6,98.0,1021.7,NE,14.8,0,Despejado
2019-07-29 02:00:00,5.1,98.0,1021.6,NE,14.8,0,Despejado
2019-07-29 03:00:00,5.0,98.0,1021.7,NE,11.2,0,"Despejado, neblina"
2019-07-29 04:00:00,5.2,98.0,1022.0,N,9.4,4,"Nubes dispersas, neblina"
2019-07-29 05:00:00,5.9,98.0,1021.4,N,11.2,7,"Nuboso, neblina"
2019-07-29 06:00:00,6.8,97.0,1020.8,N,9.4,8,"Cubierto, neblina"
2019-07-29 07:00:00,6.5,97.0,1020.3,N,5.4,8,"Cubierto, neblina"
2019-07-29 08:00:00,6.2,98.0,1020.0,N,5.4,8,"Cubierto, neblina"
2019-07-29 09:00:00,6.4,100.0,1019.5,N,5.4,9,Niebla
2019-07-29 10:00:00,6.2,100.0,1019.8,NE,7.6,9,Niebla
2019-07-29 11:00:00,6.1,100.0,1019.8,NE,11.2,9,Niebla
2019-07-29 12:00:00,6.5,98.0,1020.0,E,5.6,9,niebla
2019-07-29 13:00:00,6.9,98.0,1020.1,E,7.6,9,Niebla
2019-07-29 14:00:00,7.7,98.0,1019.9,E,11.2,9,Niebla
2019-07-29 15:00:00,8.2,97.0,1020.2,N,7.6,8,"Cubierto, niebla o niebla helada"
2019-07-29 16:00:00,8.3,98.0,1019.7,W,3.6,8,"Cubierto, neblina"
2019-07-29 17:00:00,8.7,97.0,1018.9,NW,7.6,8,"Cubierto, neblina"
2019-07-29 18:00:00,10.2,87.0,1018.2,NW,9.4,7,"Nuboso, neblina"
2019-07-29 19:00:00,11.2,81.0,1017.9,NW,11.2,7,"Nuboso, neblina"
2019-07-29 20:00:00,11.1,85.0,1017.6,N,9.4,7,"Nuboso, neblina"
2019-07-29 21:00:00,8.8,98.0,1017.6,N,9.4,7,"Nuboso, neblina"
2019-07-29 22:00:00,7.8,98.0,1017.5,N,11.2,6,"Nuboso, neblina"
2019-07-29 23:00:00,7.2,98.0,1018.4,N,14.8,4,"Nubes dispersas, neblina"
2019-07-30 00:00:00,5.9,98.0,1018.5,W,5.4,4,"Nubes dispersas, neblina"
2019-07-30 01:00:00,3.0,98.0,1018.5,SW,5.4,4,"Nubes dispersas, niebla o niebla helada"
2019-07-30 02:00:00,4.7,95.0,1018.5,W,3.6,0,"Despejado, neblina"
2019-07-30 03:00:00,3.9,97.0,1018.4,W,3.6,0,"Despejado, neblina"
2019-07-30 04:00:00,4.0,98.0,1017.9,W,5.4,0,"Despejado, neblina"
2019-07-30 05:00:00,3.6,98.0,1017.4,W,5.4,0,"Despejado, neblina"
2019-07-30 06:00:00,4.1,98.0,1017.2,W,5.4,0,"Despejado, neblina"
2019-07-30 07:00:00,5.0,93.0,1016.6,W,7.6,0,"Despejado, neblina"
2019-07-30 08:00:00,4.1,98.0,1016.0,W,5.4,0,"Despejado, neblina"
2019-07-30 09:00:00,3.9,98.0,1016.3,W,3.6,3,"Nubes dispersas, neblina"
2019-07-30 10:00:00,6.8,95.0,1016.4,W,9.4,6,"Nuboso, neblina"
2019-07-30 11:00:00,7.0,92.0,1016.6,W,7.6,6,Nuboso
2019-07-30 12:00:00,7.6,91.0,1017.1,W,5.6,6,Nuboso
2019-07-30 13:00:00,9.2,89.0,1017.8,W,7.6,7,Nuboso
2019-07-30 14:00:00,10.1,85.0,1017.6,W,9.4,7,Nuboso
2019-07-30 15:00:00,12.4,76.0,1016.9,SW,7.6,5,Nuboso
2019-07-30 16:00:00,14.9,67.0,1015.5,NW,7.6,4,Nubes dispersas
2019-07-30 17:00:00,16.4,53.0,1014.5,NW,11.2,4,Nubes dispersas
2019-07-30 18:00:00,17.8,48.0,1013.5,N,22.3,3,Nubes dispersas
2019-07-30 19:00:00,17.8,46.0,1013.3,NW,24.1,1,Algunas nubes
2019-07-30 20:00:00,17.3,46.0,1013.0,NW,25.9,0,Despejado
2019-07-30 21:00:00,15.2,57.0,1013.2,NW,18.4,1,Algunas nubes
2019-07-30 22:00:00,12.0,62.0,1013.3,NW,14.8,1,Algunas nubes
2019-07-30 23:00:00,11.1,67.0,1013.0,NW,14.8,0,Despejado
2019-07-31 00:00:00,12.0,72.0,1013.0,NW,14.8,0,Despejado
2019-07-31 01:00:00,10.6,80.0,1013.1,W,14.8,0,Despejado
2019-07-31 02:00:00,9.6,84.0,1012.8,W,14.8,0,Despejado
2019-07-31 03:00:00,6.5,97.0,1012.4,-,0.0,0,Despejado
2019-07-31 04:00:00,5.4,88.0,1012.4,-,0.0,0,Despejado
2019-07-31 05:00:00,6.7,93.0,1011.8,NW,11.2,0,Despejado
2019-07-31 06:00:00,7.6,94.0,1011.5,NW,5.4,0,Despejado
2019-07-31 07:00:00,5.3,98.0,1010.7,-,0.0,0,"Despejado, niebla"
2019-07-31 08:00:00,4.3,100.0,1010.1,-,0.0,0,"Despejado, niebla"
2019-07-31 09:00:00,3.9,100.0,1010.3,-,0.0,2,"Algunas nubes, niebla"
2019-07-31 10:00:00,3.9,100.0,1010.3,-,0.0,2,"Algunas nubes, niebla"
2019-07-31 11:00:00,4.5,98.0,1010.3,-,0.0,5,"Nuboso, niebla"
2019-07-31 12:00:00,4.8,96.0,1010.1,N,3.7,8,"Cubierto, niebla"
2019-07-31 13:00:00,7.2,97.0,1009.9,N,3.6,7,"Nuboso, niebla o niebla helada"
2019-07-31 14:00:00,9.4,97.0,1009.6,N,11.2,8,"Cubierto, niebla"
2019-07-31 15:00:00,12.0,88.0,1008.6,NW,14.8,7,"Nuboso, niebla o niebla helada"
2019-07-31 16:00:00,13.6,82.0,1008.5,W,14.8,8,"Cubierto, neblina"
2019-07-31 17:00:00,15.0,62.0,1007.4,S,18.4,8,Cubierto
2019-07-31 18:00:00,14.6,63.0,1006.5,S,9.4,8,Cubierto
2019-07-31 19:00:00,14.2,69.0,1006.0,-,0.0,8,Cubierto
2019-07-31 20:00:00,13.4,77.0,1005.9,N,3.6,7,Nuboso
2019-07-31 21:00:00,12.4,76.0,1006.9,W,7.6,7,Nuboso
2019-07-31 22:00:00,10.8,82.0,1007.7,W,5.4,7,Nuboso
2019-07-31 23:00:00,10.7,76.0,1008.4,SW,11.2,6,Nuboso
2019-08-01 00:00:00,10.6,77.0,1008.8,SW,9.3,8,Cubierto
2019-08-01 01:00:00,8.5,83.0,1008.5,SW,7.4,8,Cubierto
2019-08-01 02:00:00,7.0,95.0,1009.1,W,3.6,8,Cubierto
2019-08-01 03:00:00,5.8,96.0,1009.1,N,5.4,8,Cubierto
2019-08-01 04:00:00,6.2,97.0,1009.4,NW,7.6,8,Cubierto
2019-08-01 05:00:00,8.2,65.0,1009.1,W,5.4,8,Cubierto
2019-08-01 06:00:00,6.9,68.0,1008.9,W,7.4,8,Cubierto
2019-08-01 07:00:00,7.1,66.0,1008.3,W,3.6,7,Nuboso
2019-08-01 08:00:00,8.9,50.0,1008.0,W,14.8,7,Nuboso
2019-08-01 09:00:00,8.3,50.0,1008.2,SW,11.2,7,Nuboso
2019-08-01 10:00:00,6.7,59.0,1008.8,W,13.0,7,Nuboso
2019-08-01 11:00:00,5.3,61.0,1009.5,SW,13.0,6,Nuboso
2019-08-01 12:00:00,4.8,56.0,1009.3,W,16.7,4,Nubes dispersas
2019-08-01 13:00:00,8.4,44.0,1009.3,W,22.3,3,Nubes dispersas
2019-08-01 14:00:00,10.4,42.0,1009.4,W,27.7,1,Algunas nubes
2019-08-01 15:00:00,11.0,41.0,1009.9,W,35.3,1,Algunas nubes
2019-08-01 16:00:00,11.6,44.0,1009.6,SW,31.3,2,Algunas nubes
2019-08-01 17:00:00,11.4,46.0,1009.5,SW,33.5,2,Algunas nubes
2019-08-01 18:00:00,11.4,42.0,1009.8,SW,33.5,6,Nuboso
2019-08-01 19:00:00,10.9,48.0,1010.4,SW,27.7,5,"Nuboso, precipitación a la vista"
2019-08-01 20:00:00,9.8,57.0,1011.3,SW,20.5,5,"Nuboso, precipitación a la vista"
2019-08-01 21:00:00,10.0,45.0,1011.8,SW,22.3,5,Nuboso
2019-08-01 22:00:00,8.8,55.0,1013.4,SW,29.5,5,Nuboso
2019-08-01 23:00:00,8.2,55.0,1013.9,W,20.5,4,Nubes dispersas
2019-08-02 00:00:00,7.4,61.0,1014.3,W,18.5,2,Algunas nubes
2019-08-02 01:00:00,7.8,49.0,1014.8,W,20.5,1,Algunas nubes
2019-08-02 02:00:00,7.1,54.0,1015.0,W,24.1,0,Despejado
2019-08-02 03:00:00,7.0,56.0,1015.6,SW,35.3,0,Despejado
2019-08-02 04:00:00,6.5,70.0,1016.3,SW,31.3,0,Despejado
2019-08-02 05:00:00,6.0,80.0,1016.6,SW,33.5,0,Despejado
2019-08-02 06:00:00,5.7,84.0,1016.8,SW,33.5,2,Algunas nubes
2019-08-02 07:00:00,6.5,77.0,1016.6,SW,38.9,2,Algunas nubes
2019-08-02 08:00:00,5.5,82.0,1017.0,SW,35.3,0,Despejado
2019-08-02 09:00:00,5.1,78.0,1017.6,SW,33.5,1,Algunas nubes
2019-08-02 10:00:00,4.9,91.0,1018.4,SW,35.3,1,Algunas nubes
2019-08-02 11:00:00,5.0,76.0,1019.2,SW,37.1,1,Algunas nubes
2019-08-02 12:00:00,5.8,69.0,1019.4,SW,40.8,0,Despejado
2019-08-02 13:00:00,7.8,61.0,1019.8,SW,37.1,0,Despejado
2019-08-02 14:00:00,9.0,54.0,1020.4,SW,44.3,2,Algunas nubes
2019-08-02 15:00:00,10.6,45.0,1021.3,SW,40.7,3,Nubes dispersas
2019-08-02 16:00:00,11.5,36.0,1021.6,SW,38.9,5,Nuboso
2019-08-02 17:00:00,12.3,31.0,1021.6,SW,33.5,5,Nuboso
2019-08-02 18:00:00,12.0,32.0,1021.9,SW,35.3,6,Nuboso
2019-08-02 19:00:00,12.2,32.0,1022.2,SW,33.5,5,Nuboso
2019-08-02 20:00:00,11.5,36.0,1022.5,SW,29.5,5,Nuboso
2019-08-02 21:00:00,10.1,41.0,1023.1,SW,14.8,2,Algunas nubes
2019-08-02 22:00:00,7.8,52.0,1023.6,SW,14.8,0,Despejado
2019-08-02 23:00:00,5.8,61.0,1024.4,SW,20.5,0,Despejado
2019-08-03 00:00:00,5.3,64.0,1024.7,SW,18.4,0,Despejado
2019-08-03 01:00:00,4.3,69.0,1024.8,W,14.8,0,Despejado
2019-08-03 02:00:00,3.2,72.0,1024.9,W,13.0,0,Despejado
2019-08-03 03:00:00,2.6,75.0,1025.3,W,7.6,0,Despejado
2019-08-03 04:00:00,1.9,76.0,1025.9,W,5.4,0,Despejado
2019-08-03 05:00:00,1.6,81.0,1025.9,W,7.6,0,Despejado
2019-08-03 06:00:00,2.0,78.0,1026.0,W,5.4,0,Despejado
2019-08-03 07:00:00,1.5,83.0,1026.1,W,7.6,0,Despejado
2019-08-03 08:00:00,1.3,85.0,1026.3,W,7.6,0,Despejado
2019-08-03 09:00:00,0.4,88.0,1026.4,W,7.6,0,Despejado
2019-08-03 10:00:00,1.0,84.0,1026.7,SW,9.4,1,Algunas nubes
2019-08-03 11:00:00,-0.2,91.0,1027.2,S,9.4,3,Nubes dispersas
2019-08-03 12:00:00,3.7,78.0,1027.4,SW,14.8,5,Nuboso
2019-08-03 13:00:00,6.3,68.0,1027.8,SW,13.0,2,Algunas nubes
2019-08-03 14:00:00,10.4,51.0,1028.0,SW,14.8,1,Algunas nubes
2019-08-03 15:00:00,11.9,42.0,1027.8,SW,14.8,1,Algunas nubes
2019-08-03 16:00:00,13.5,40.0,1027.5,SW,13.0,0,Despejado
2019-08-03 17:00:00,14.3,33.0,1026.7,W,11.2,0,Despejado
2019-08-03 18:00:00,15.4,28.0,1026.0,W,14.8,0,Despejado
2019-08-03 19:00:00,15.6,24.0,1025.8,W,14.8,1,Algunas nubes
2019-08-03 20:00:00,15.4,25.0,1025.7,W,13.0,0,Despejado
2019-08-03 21:00:00,13.5,33.0,1025.7,W,11.2,1,Algunas nubes
2019-08-03 22:00:00,10.6,43.0,1026.2,NW,9.4,1,Algunas nubes
2019-08-03 23:00:00,6.0,70.0,1026.6,-,0.0,1,Algunas nubes
2019-08-04 00:00:00,2.1,76.0,1026.9,-,0.0,0,Despejado
2019-08-04 01:00:00,5.8,59.0,1026.2,NW,13.0,0,Despejado
2019-08-04 02:00:00,5.3,63.0,1026.0,W,9.4,0,Despejado
2019-08-04 03:00:00,0.9,84.0,1026.5,N,13.0,0,Despejado
2019-08-04 04:00:00,1.4,77.0,1026.3,N,11.2,0,Despejado
2019-08-04 05:00:00,-1.6,91.0,1026.7,-,0.0,0,Despejado
2019-08-04 06:00:00,-1.8,82.0,1026.3,-,0.0,0,Despejado
2019-08-04 07:00:00,4.1,62.0,1025.6,NW,13.0,1,Algunas nubes
2019-08-04 08:00:00,4.0,64.0,1025.6,W,13.0,2,Algunas nubes
2019-08-04 09:00:00,2.2,76.0,1025.8,W,7.6,1,Algunas nubes
2019-08-04 10:00:00,0.4,94.0,1026.3,-,0.0,1,Algunas nubes
2019-08-04 11:00:00,-0.7,85.0,1026.8,N,5.4,1,Algunas nubes
2019-08-04 12:00:00,1.8,72.0,1027.4,N,5.6,1,Algunas nubes
2019-08-04 13:00:00,5.3,63.0,1027.5,N,7.6,2,Algunas nubes
2019-08-04 14:00:00,9.7,45.0,1027.4,W,16.6,2,Algunas nubes
2019-08-04 15:00:00,13.2,33.0,1027.1,W,24.1,2,Algunas nubes
2019-08-04 16:00:00,15.5,34.0,1026.3,NW,27.7,2,Algunas nubes
2019-08-04 17:00:00,16.2,33.0,1025.4,N,37.1,1,Algunas nubes
2019-08-04 18:00:00,17.1,30.0,1024.7,NW,37.1,1,Algunas nubes
2019-08-04 19:00:00,16.8,30.0,1023.9,N,40.7,1,Algunas nubes
2019-08-04 20:00:00,16.3,32.0,1023.8,N,33.5,1,Algunas nubes
2019-08-04 21:00:00,13.4,46.0,1023.7,N,20.5,1,Algunas nubes
2019-08-04 22:00:00,9.5,57.0,1023.9,N,14.8,0,Despejado
2019-08-04 23:00:00,7.7,62.0,1023.9,N,16.6,0,Despejado
2019-08-05 00:00:00,8.9,61.0,1023.6,N,24.1,0,Despejado
2019-08-05 01:00:00,9.1,56.0,1023.6,N,27.7,0,Despejado
2019-08-05 02:00:00,7.8,61.0,1023.7,N,22.3,0,Despejado
2019-08-05 03:00:00,7.1,66.0,1023.6,N,18.4,0,Despejado
2019-08-05 04:00:00,6.0,74.0,1023.5,N,18.4,0,Despejado
2019-08-05 05:00:00,4.9,74.0,1023.4,N,18.4,0,Despejado
2019-08-05 06:00:00,3.6,83.0,1022.8,N,14.8,0,Despejado
2019-08-05 07:00:00,2.0,89.0,1022.1,N,11.2,0,Despejado
2019-08-05 08:00:00,2.6,89.0,1021.75,,13.0,,
2019-08-05 09:00:00,3.2,89.0,1021.4,N,14.8,0,Despejado
2019-08-05 10:00:00,3.4,84.0,1021.9,N,16.6,0,Despejado
2019-08-05 11:00:00,3.0,89.0,1022.1,N,14.8,0,Despejado
2019-08-05 12:00:00,4.5,83.0,1022.2,N,5.6,1,Algunas nubes
2019-08-05 13:00:00,8.0,71.0,1022.1,NW,14.8,1,Algunas nubes
2019-08-05 14:00:00,11.0,59.0,1021.1,NW,33.5,1,Algunas nubes
2019-08-05 15:00:00,13.8,45.0,1020.6,NW,35.3,1,Algunas nubes
2019-08-05 16:00:00,15.1,44.0,1019.8,NW,35.3,0,Despejado
2019-08-05 17:00:00,16.7,37.0,1018.5,N,37.1,0,Despejado
2019-08-05 18:00:00,17.2,37.0,1017.9,N,33.5,1,Algunas nubes
2019-08-05 19:00:00,17.0,40.0,1017.2,N,37.1,1,Algunas nubes
2019-08-05 20:00:00,16.5,39.0,1016.5,N,42.5,1,Algunas nubes
2019-08-05 21:00:00,13.7,52.0,1016.5,N,22.3,1,Algunas nubes
2019-08-05 22:00:00,10.5,67.0,1016.5,N,16.6,1,Algunas nubes
2019-08-05 23:00:00,11.6,58.0,1016.1,N,29.5,1,Algunas nubes
2019-08-06 00:00:00,9.9,64.0,1016.3,N,22.3,1,Algunas nubes
2019-08-06 01:00:00,8.4,72.0,1016.2,N,20.5,0,Despejado
2019-08-06 02:00:00,7.9,73.0,1015.9,N,20.5,0,Despejado
2019-08-06 03:00:00,7.7,77.0,1015.0,N,24.1,0,Despejado
2019-08-06 04:00:00,6.8,82.0,1015.1,N,18.4,0,Despejado
2019-08-06 05:00:00,7.5,79.0,1014.7,N,22.3,0,Despejado
2019-08-06 06:00:00,5.8,84.0,1014.4,N,14.8,0,Despejado
2019-08-06 07:00:00,3.4,84.5,1013.8,N,11.1,0,Despejado
2019-08-06 08:00:00,4.9,85.0,1013.5,NW,11.2,0,Despejado
2019-08-06 09:00:00,5.2,87.0,1013.2,NW,9.4,0,Despejado
2019-08-06 10:00:00,4.8,85.0,1013.5,NW,14.8,0,Despejado
2019-08-06 11:00:00,4.1,89.0,1013.7,NW,14.8,0,Despejado
2019-08-06 12:00:00,5.6,87.0,1014.0,NW,13.0,0,Despejado
2019-08-06 13:00:00,8.4,78.0,1013.8,NW,16.6,0,Despejado
2019-08-06 14:00:00,11.6,66.0,1013.5,W,22.3,0,Despejado
2019-08-06 15:00:00,14.8,54.0,1013.0,W,25.9,0,Despejado
2019-08-06 16:00:00,16.4,45.0,1012.5,W,27.7,0,Despejado
2019-08-06 17:00:00,17.4,42.0,1011.9,W,20.5,0,Despejado
2019-08-06 18:00:00,17.6,39.0,1011.6,W,16.6,0,Despejado
2019-08-06 19:00:00,17.8,36.0,1011.7,SW,13.0,0,Despejado
2019-08-06 20:00:00,17.6,39.0,1012.1,SW,7.6,0,Despejado
2019-08-06 21:00:00,16.4,47.0,1012.8,W,3.6,1,Algunas nubes
2019-08-06 22:00:00,12.8,56.0,1013.8,W,5.4,0,Despejado
2019-08-06 23:00:00,5.9,77.0,1015.5,SW,5.4,0,Despejado
2019-08-07 00:00:00,7.3,67.0,1016.3,S,16.6,0,Despejado
2019-08-07 01:00:00,8.1,57.0,1017.2,S,20.5,0,Despejado
2019-08-07 02:00:00,8.2,57.0,1018.0,S,25.9,0,Despejado
2019-08-07 03:00:00,6.8,62.0,1018.8,S,20.5,0,Despejado
2019-08-07 04:00:00,5.6,72.0,1019.5,S,18.4,0,Despejado
2019-08-07 05:00:00,4.9,76.0,1019.8,S,14.8,0,Despejado
2019-08-07 06:00:00,4.7,76.0,1020.8,S,9.4,0,Despejado
2019-08-07 07:00:00,4.4,80.0,1020.3,S,13.0,0,Despejado
2019-08-07 08:00:00,2.0,92.0,1020.6,SW,5.4,0,Despejado
2019-08-07 09:00:00,-1.5,93.0,1021.1,S,9.4,0,Despejado
2019-08-07 10:00:00,-1.9,93.0,1021.7,SW,9.4,1,Algunas nubes
2019-08-07 11:00:00,-1.9,95.0,1022.5,S,9.4,2,"Algunas nubes, neblina"
2019-08-07 12:00:00,1.6,70.0,1022.9,S,9.3,0,Despejado
2019-08-07 13:00:00,6.2,74.0,1023.1,SW,3.6,0,Despejado
2019-08-07 14:00:00,11.8,49.0,1023.3,-,0.0,0,Despejado
2019-08-07 15:00:00,14.2,28.0,1023.5,E,9.4,0,Despejado
2019-08-07 16:00:00,14.4,29.0,1023.2,N,3.6,0,Despejado
2019-08-07 17:00:00,15.4,22.0,1022.6,NE,3.6,2,Algunas nubes
2019-08-07 18:00:00,15.6,23.0,1022.4,W,9.4,2,Algunas nubes
2019-08-07 19:00:00,15.6,26.0,1022.6,-,0.0,2,Algunas nubes
2019-08-07 20:00:00,16.2,24.0,1022.8,-,0.0,1,Algunas nubes
2019-08-07 21:00:00,11.8,42.0,1023.5,N,11.2,3,Nubes dispersas
2019-08-07 22:00:00,10.4,44.0,1024.2,W,3.6,2,Algunas nubes
2019-08-07 23:00:00,7.3,40.0,1024.8,W,5.4,0,Despejado
2019-08-08 00:00:00,2.2,71.0,1025.3,S,7.6,0,Despejado
2019-08-08 01:00:00,0.8,76.0,1025.2,-,0.0,0,Despejado
2019-08-08 02:00:00,2.1,65.0,1025.7,S,11.2,0,Despejado
2019-08-08 03:00:00,1.1,79.0,1026.3,S,7.6,1,Algunas nubes
2019-08-08 04:00:00,0.8,84.0,1027.1,S,11.2,2,Algunas nubes
2019-08-08 05:00:00,1.5499999999999998,80.5,1027.1999999999998,,10.3,,
2019-08-08 06:00:00,2.3,77.0,1027.3,S,9.4,5,Nuboso
2019-08-08 07:00:00,2.8,75.0,1027.5,S,11.2,6,Nuboso
2019-08-08 08:00:00,2.5,84.0,1027.2,S,16.6,5,Nuboso
2019-08-08 09:00:00,2.7,86.0,1027.5,S,14.8,3,Nubes dispersas
2019-08-08 10:00:00,1.3,88.0,1028.1,S,16.6,2,Algunas nubes
2019-08-08 11:00:00,0.4,95.0,1028.7,S,13.0,2,Algunas nubes
2019-08-08 12:00:00,1.4,87.0,1029.7,S,16.7,3,Nubes dispersas
2019-08-08 13:00:00,6.6,72.0,1030.0,-,0.0,3,Nubes dispersas
2019-08-08 14:00:00,10.2,45.0,1030.3,S,5.4,2,Algunas nubes
2019-08-08 15:00:00,10.0,45.0,1030.4,S,9.4,2,Algunas nubes
2019-08-08 16:00:00,11.1,38.0,1030.0,S,9.4,2,Algunas nubes
2019-08-08 17:00:00,11.3,34.0,1029.3,S,7.6,2,Algunas nubes
2019-08-08 18:00:00,11.8,33.0,1028.9,SE,7.6,3,Nubes dispersas
2019-08-08 19:00:00,11.3,35.0,1028.8,E,5.4,4,Nubes dispersas
2019-08-08 20:00:00,10.9,39.0,1029.1,E,5.4,4,Nubes dispersas
2019-08-08 21:00:00,9.3,49.0,1029.3,-,0.0,4,Nubes dispersas
2019-08-08 22:00:00,4.0,62.0,1029.7,SE,3.6,3,Nubes dispersas
2019-08-08 23:00:00,1.8,70.0,1029.8,SE,3.6,3,Nubes dispersas
2019-08-09 00:00:00,1.5,72.0,1030.0,SE,7.6,3,Nubes dispersas
2019-08-09 01:00:00,3.0,86.0,1030.2,SE,7.6,3,Nubes dispersas
